price_id,instrument_id,price_dt,close_price,return_pct,volatility_proxy,currency_code,source_system_code
PRC002020231229,INS0020,2023-12-29,74.0766,-0.002905,0.2905,USD,MOCK_FEED
PRC002020231230,INS0020,2023-12-30,73.9338,-0.001928,0.1928,EUR,MOCK_FEED
PRC002020231231,INS0020,2023-12-31,73.8745,-0.000803,0.0803,INR,MOCK_FEED
PRC002020240101,INS0020,2024-01-01,74.2303,0.004817,0.4817,EUR,MOCK_FEED
PRC002020240102,INS0020,2024-01-02,74.255,0.000332,0.0332,GBP,MOCK_FEED
PRC002020240103,INS0020,2024-01-03,74.9907,0.009907,0.9907,INR,MOCK_FEED
PRC002020240104,INS0020,2024-01-04,75.8423,0.011357,1.1357,USD,MOCK_FEED
PRC002020240105,INS0020,2024-01-05,74.4116,-0.018864,1.8864,USD,MOCK_FEED
PRC002020240106,INS0020,2024-01-06,74.0016,-0.00551,0.551,EUR,MOCK_FEED
PRC002020240107,INS0020,2024-01-07,74.6674,0.008996,0.8996,EUR,MOCK_FEED
PRC002020240108,INS0020,2024-01-08,75.7821,0.01493,1.493,GBP,MOCK_FEED
PRC002020240109,INS0020,2024-01-09,75.4442,-0.004459,0.4459,USD,MOCK_FEED
PRC002020240110,INS0020,2024-01-10,73.9885,-0.019295,1.9295,USD,MOCK_FEED
PRC002020240111,INS0020,2024-01-11,74.5467,0.007545,0.7545,INR,MOCK_FEED
PRC002020240112,INS0020,2024-01-12,74.9987,0.006064,0.6064,INR,MOCK_FEED
PRC002020240113,INS0020,2024-01-13,74.1662,-0.0111,1.11,INR,MOCK_FEED
PRC002020240114,INS0020,2024-01-14,75.3954,0.016573,1.6573,USD,MOCK_FEED
PRC002020240115,INS0020,2024-01-15,75.2335,-0.002147,0.2147,EUR,MOCK_FEED
PRC002020240116,INS0020,2024-01-16,76.6988,0.019476,1.9476,GBP,MOCK_FEED
PRC002020240117,INS0020,2024-01-17,77.7535,0.013752,1.3752,GBP,MOCK_FEED
PRC002020240118,INS0020,2024-01-18,77.8087,0.00071,0.071,INR,MOCK_FEED
PRC002020240119,INS0020,2024-01-19,78.4569,0.00833,0.833,GBP,MOCK_FEED
PRC002020240120,INS0020,2024-01-20,78.9274,0.005997,0.5997,USD,MOCK_FEED
PRC002020240121,INS0020,2024-01-21,79.6682,0.009387,0.9387,EUR,MOCK_FEED
PRC002020240122,INS0020,2024-01-22,80.3952,0.009124,0.9124,EUR,MOCK_FEED
PRC002020240123,INS0020,2024-01-23,80.2519,-0.001782,0.1782,USD,MOCK_FEED
PRC002020240124,INS0020,2024-01-24,80.8414,0.007346,0.7346,GBP,MOCK_FEED
PRC002020240125,INS0020,2024-01-25,80.9921,0.001864,0.1864,INR,MOCK_FEED
PRC002020240126,INS0020,2024-01-26,79.4378,-0.019191,1.9191,USD,MOCK_FEED
PRC002020240127,INS0020,2024-01-27,79.9628,0.006609,0.6609,GBP,MOCK_FEED
PRC002020240128,INS0020,2024-01-28,78.7423,-0.015263,1.5263,GBP,MOCK_FEED
PRC002020240129,INS0020,2024-01-29,78.1025,-0.008125,0.8125,INR,MOCK_FEED
PRC002020240130,INS0020,2024-01-30,77.4631,-0.008187,0.8187,INR,MOCK_FEED
PRC002020240131,INS0020,2024-01-31,77.6157,0.00197,0.197,USD,MOCK_FEED
PRC002020240201,INS0020,2024-02-01,76.9121,-0.009064,0.9064,EUR,MOCK_FEED
PRC002020240202,INS0020,2024-02-02,77.8186,0.011786,1.1786,GBP,MOCK_FEED
PRC002020240203,INS0020,2024-02-03,77.2811,-0.006907,0.6907,USD,MOCK_FEED
PRC002020240204,INS0020,2024-02-04,77.1212,-0.002069,0.2069,GBP,MOCK_FEED
PRC002020240205,INS0020,2024-02-05,77.358,0.00307,0.307,GBP,MOCK_FEED
PRC002020240206,INS0020,2024-02-06,76.7745,-0.007544,0.7544,GBP,MOCK_FEED
PRC002020240207,INS0020,2024-02-07,75.2446,-0.019926,1.9926,EUR,MOCK_FEED
PRC002020240208,INS0020,2024-02-08,76.5669,0.017573,1.7573,INR,MOCK_FEED
PRC002020240209,INS0020,2024-02-09,77.4953,0.012126,1.2126,EUR,MOCK_FEED
PRC002020240210,INS0020,2024-02-10,76.6152,-0.011357,1.1357,INR,MOCK_FEED
PRC002020240211,INS0020,2024-02-11,75.9725,-0.008389,0.8389,GBP,MOCK_FEED
PRC002020240212,INS0020,2024-02-12,76.0006,0.000369,0.0369,GBP,MOCK_FEED
PRC002020240213,INS0020,2024-02-13,75.6583,-0.004504,0.4504,USD,MOCK_FEED
PRC002020240214,INS0020,2024-02-14,73.7854,-0.024754,2.4754,USD,MOCK_FEED
PRC002020240215,INS0020,2024-02-15,72.7368,-0.014212,1.4212,EUR,MOCK_FEED
PRC002020240216,INS0020,2024-02-16,71.0509,-0.023178,2.3178,EUR,MOCK_FEED
PRC002020240217,INS0020,2024-02-17,71.4372,0.005438,0.5438,EUR,MOCK_FEED
PRC002020240218,INS0020,2024-02-18,69.8062,-0.022832,2.2832,EUR,MOCK_FEED
PRC002020240219,INS0020,2024-02-19,69.2905,-0.007388,0.7388,USD,MOCK_FEED
PRC002020240220,INS0020,2024-02-20,68.7156,-0.008297,0.8297,GBP,MOCK_FEED
PRC002020240221,INS0020,2024-02-21,70.3743,0.024138,2.4138,GBP,MOCK_FEED
PRC002020240222,INS0020,2024-02-22,72.4374,0.029317,2.9317,EUR,MOCK_FEED
PRC002020240223,INS0020,2024-02-23,71.1716,-0.017474,1.7474,USD,MOCK_FEED
PRC002020240224,INS0020,2024-02-24,70.0644,-0.015557,1.5557,USD,MOCK_FEED
PRC002020240225,INS0020,2024-02-25,69.6996,-0.005206,0.5206,INR,MOCK_FEED
PRC002020240226,INS0020,2024-02-26,69.3864,-0.004493,0.4493,GBP,MOCK_FEED
PRC002020240227,INS0020,2024-02-27,70.5648,0.016983,1.6983,GBP,MOCK_FEED
PRC002020240228,INS0020,2024-02-28,70.269,-0.004192,0.4192,USD,MOCK_FEED
PRC002020240229,INS0020,2024-02-29,69.1679,-0.015671,1.5671,EUR,MOCK_FEED
PRC002020240301,INS0020,2024-03-01,69.7113,0.007856,0.7856,USD,MOCK_FEED
PRC002020240302,INS0020,2024-03-02,68.5228,-0.017048,1.7048,INR,MOCK_FEED
PRC002020240303,INS0020,2024-03-03,67.9329,-0.008608,0.8608,EUR,MOCK_FEED
PRC002020240304,INS0020,2024-03-04,68.2165,0.004175,0.4175,USD,MOCK_FEED
PRC002020240305,INS0020,2024-03-05,67.9858,-0.003382,0.3382,EUR,MOCK_FEED
PRC002020240306,INS0020,2024-03-06,66.7087,-0.018785,1.8785,EUR,MOCK_FEED
PRC002020240307,INS0020,2024-03-07,66.6419,-0.001001,0.1001,USD,MOCK_FEED
PRC002020240308,INS0020,2024-03-08,67.9938,0.020286,2.0286,GBP,MOCK_FEED
PRC002020240309,INS0020,2024-03-09,69.0679,0.015796,1.5796,GBP,MOCK_FEED
PRC002020240310,INS0020,2024-03-10,69.9904,0.013357,1.3357,INR,MOCK_FEED
PRC002020240311,INS0020,2024-03-11,69.6609,-0.004708,0.4708,USD,MOCK_FEED
PRC002020240312,INS0020,2024-03-12,67.4178,-0.0322,3.22,USD,MOCK_FEED
PRC002020240313,INS0020,2024-03-13,68.4028,0.01461,1.461,INR,MOCK_FEED
PRC002020240314,INS0020,2024-03-14,66.4274,-0.028879,2.8879,USD,MOCK_FEED
PRC002020240315,INS0020,2024-03-15,66.2965,-0.001971,0.1971,GBP,MOCK_FEED
PRC002020240316,INS0020,2024-03-16,66.1017,-0.002938,0.2938,USD,MOCK_FEED
PRC002020240317,INS0020,2024-03-17,64.5852,-0.022942,2.2942,GBP,MOCK_FEED
PRC002020240318,INS0020,2024-03-18,64.1158,-0.007268,0.7268,INR,MOCK_FEED
PRC002020240319,INS0020,2024-03-19,63.0589,-0.016484,1.6484,USD,MOCK_FEED
PRC002020240320,INS0020,2024-03-20,64.1169,0.016777,1.6777,EUR,MOCK_FEED
PRC002020240321,INS0020,2024-03-21,64.7133,0.009302,0.9302,USD,MOCK_FEED
PRC002020240322,INS0020,2024-03-22,65.454,0.011446,1.1446,EUR,MOCK_FEED
PRC002020240323,INS0020,2024-03-23,63.9464,-0.023033,2.3033,EUR,MOCK_FEED
PRC002020240324,INS0020,2024-03-24,62.4959,-0.022683,2.2683,INR,MOCK_FEED
PRC002020240325,INS0020,2024-03-25,63.3584,0.0138,1.38,GBP,MOCK_FEED
PRC002020240326,INS0020,2024-03-26,63.5013,0.002255,0.2255,USD,MOCK_FEED
PRC002020240327,INS0020,2024-03-27,63.8606,0.005659,0.5659,USD,MOCK_FEED
PRC002020240328,INS0020,2024-03-28,64.4804,0.009705,0.9705,GBP,MOCK_FEED
PRC002020240329,INS0020,2024-03-29,64.1255,-0.005503,0.5503,EUR,MOCK_FEED
PRC002020240330,INS0020,2024-03-30,63.0063,-0.017454,1.7454,INR,MOCK_FEED
PRC002020240331,INS0020,2024-03-31,62.432,-0.009115,0.9115,USD,MOCK_FEED
PRC002020240401,INS0020,2024-04-01,61.2724,-0.018573,1.8573,USD,MOCK_FEED
PRC002020240402,INS0020,2024-04-02,60.4928,-0.012725,1.2725,USD,MOCK_FEED
PRC002020240403,INS0020,2024-04-03,60.574,0.001344,0.1344,INR,MOCK_FEED
PRC002020240404,INS0020,2024-04-04,61.2006,0.010344,1.0344,INR,MOCK_FEED
PRC002020240405,INS0020,2024-04-05,60.7598,-0.007202,0.7202,EUR,MOCK_FEED
PRC002020240406,INS0020,2024-04-06,61.8159,0.017381,1.7381,USD,MOCK_FEED
PRC002020240407,INS0020,2024-04-07,63.0074,0.019276,1.9276,GBP,MOCK_FEED
PRC002020240408,INS0020,2024-04-08,62.2649,-0.011785,1.1785,EUR,MOCK_FEED
PRC002020240409,INS0020,2024-04-09,62.3277,0.001009,0.1009,USD,MOCK_FEED
PRC002020240410,INS0020,2024-04-10,62.1885,-0.002234,0.2234,USD,MOCK_FEED
PRC002020240411,INS0020,2024-04-11,61.4197,-0.012362,1.2362,USD,MOCK_FEED
PRC002020240412,INS0020,2024-04-12,61.8717,0.007359,0.7359,USD,MOCK_FEED
PRC002020240413,INS0020,2024-04-13,60.764,-0.017904,1.7904,EUR,MOCK_FEED
PRC002020240414,INS0020,2024-04-14,62.5329,0.029111,2.9111,INR,MOCK_FEED
PRC002020240415,INS0020,2024-04-15,63.2931,0.012156,1.2156,EUR,MOCK_FEED
PRC002020240416,INS0020,2024-04-16,63.4031,0.001739,0.1739,GBP,MOCK_FEED
PRC002020240417,INS0020,2024-04-17,62.465,-0.014796,1.4796,EUR,MOCK_FEED
PRC002020240418,INS0020,2024-04-18,63.5815,0.017874,1.7874,GBP,MOCK_FEED
PRC002020240419,INS0020,2024-04-19,64.3091,0.011442,1.1442,EUR,MOCK_FEED
PRC002020240420,INS0020,2024-04-20,63.7829,-0.008181,0.8181,USD,MOCK_FEED
PRC002020240421,INS0020,2024-04-21,64.8212,0.016277,1.6277,USD,MOCK_FEED
PRC002020240422,INS0020,2024-04-22,64.8664,0.000698,0.0698,USD,MOCK_FEED
PRC002020240423,INS0020,2024-04-23,64.406,-0.007097,0.7097,USD,MOCK_FEED
PRC002020240424,INS0020,2024-04-24,64.9356,0.008223,0.8223,GBP,MOCK_FEED
PRC002020240425,INS0020,2024-04-25,65.2176,0.004342,0.4342,GBP,MOCK_FEED
PRC002020240426,INS0020,2024-04-26,66.6117,0.021376,2.1376,INR,MOCK_FEED
PRC002020240427,INS0020,2024-04-27,66.5811,-0.000459,0.0459,USD,MOCK_FEED
PRC002020240428,INS0020,2024-04-28,64.7803,-0.027046,2.7046,GBP,MOCK_FEED
PRC002020240429,INS0020,2024-04-29,65.7149,0.014428,1.4428,GBP,MOCK_FEED
PRC002020240430,INS0020,2024-04-30,65.7084,-9.9e-05,0.0099,INR,MOCK_FEED
PRC002020240501,INS0020,2024-05-01,65.466,-0.003689,0.3689,GBP,MOCK_FEED
PRC002020240502,INS0020,2024-05-02,67.0989,0.024943,2.4943,GBP,MOCK_FEED
PRC002020240503,INS0020,2024-05-03,65.5998,-0.022342,2.2342,INR,MOCK_FEED
PRC002020240504,INS0020,2024-05-04,67.5178,0.029238,2.9238,EUR,MOCK_FEED
PRC002020240505,INS0020,2024-05-05,67.8883,0.005487,0.5487,GBP,MOCK_FEED
PRC002020240506,INS0020,2024-05-06,68.4828,0.008758,0.8758,INR,MOCK_FEED
PRC002020240507,INS0020,2024-05-07,68.562,0.001156,0.1156,GBP,MOCK_FEED
PRC002020240508,INS0020,2024-05-08,67.3617,-0.017507,1.7507,USD,MOCK_FEED
PRC002020240509,INS0020,2024-05-09,68.3995,0.015407,1.5407,EUR,MOCK_FEED
PRC002020240510,INS0020,2024-05-10,68.9959,0.008718,0.8718,GBP,MOCK_FEED
PRC002020240511,INS0020,2024-05-11,69.1419,0.002117,0.2117,USD,MOCK_FEED
PRC002020240512,INS0020,2024-05-12,69.5275,0.005577,0.5577,EUR,MOCK_FEED
PRC002020240513,INS0020,2024-05-13,68.1168,-0.020291,2.0291,USD,MOCK_FEED
PRC002020240514,INS0020,2024-05-14,68.0278,-0.001306,0.1306,INR,MOCK_FEED
PRC002020240515,INS0020,2024-05-15,68.3797,0.005173,0.5173,INR,MOCK_FEED
PRC002020240516,INS0020,2024-05-16,67.644,-0.010759,1.0759,USD,MOCK_FEED
PRC002020240517,INS0020,2024-05-17,66.804,-0.012419,1.2419,GBP,MOCK_FEED
PRC002020240518,INS0020,2024-05-18,65.9801,-0.012333,1.2333,EUR,MOCK_FEED
PRC002020240519,INS0020,2024-05-19,66.8525,0.013223,1.3223,GBP,MOCK_FEED
PRC002020240520,INS0020,2024-05-20,67.2992,0.006682,0.6682,INR,MOCK_FEED
PRC002020240521,INS0020,2024-05-21,66.0682,-0.018292,1.8292,GBP,MOCK_FEED
PRC002020240522,INS0020,2024-05-22,65.8539,-0.003244,0.3244,EUR,MOCK_FEED
PRC002020240523,INS0020,2024-05-23,65.5334,-0.004867,0.4867,USD,MOCK_FEED
PRC002020240524,INS0020,2024-05-24,65.288,-0.003744,0.3744,USD,MOCK_FEED
PRC002020240525,INS0020,2024-05-25,66.2561,0.014828,1.4828,EUR,MOCK_FEED
PRC002020240526,INS0020,2024-05-26,66.2623,9.3e-05,0.0093,GBP,MOCK_FEED
PRC002020240527,INS0020,2024-05-27,66.4961,0.00353,0.353,GBP,MOCK_FEED
PRC002020240528,INS0020,2024-05-28,65.1334,-0.020494,2.0494,INR,MOCK_FEED
PRC002020240529,INS0020,2024-05-29,64.6394,-0.007584,0.7584,USD,MOCK_FEED
PRC002020240530,INS0020,2024-05-30,64.62,-0.0003,0.03,EUR,MOCK_FEED
PRC002020240531,INS0020,2024-05-31,64.1122,-0.007858,0.7858,INR,MOCK_FEED
PRC002020240601,INS0020,2024-06-01,64.2107,0.001535,0.1535,EUR,MOCK_FEED
PRC002020240602,INS0020,2024-06-02,64.2406,0.000466,0.0466,GBP,MOCK_FEED
PRC002020240603,INS0020,2024-06-03,63.8214,-0.006525,0.6525,INR,MOCK_FEED
PRC002020240604,INS0020,2024-06-04,62.7801,-0.016317,1.6317,GBP,MOCK_FEED
PRC002020240605,INS0020,2024-06-05,62.3363,-0.007069,0.7069,EUR,MOCK_FEED
PRC002020240606,INS0020,2024-06-06,62.0662,-0.004333,0.4333,INR,MOCK_FEED
PRC002020240607,INS0020,2024-06-07,61.3222,-0.011986,1.1986,USD,MOCK_FEED
PRC002020240608,INS0020,2024-06-08,61.5345,0.003462,0.3462,USD,MOCK_FEED
PRC002020240609,INS0020,2024-06-09,61.0229,-0.008313,0.8313,GBP,MOCK_FEED
PRC002020240610,INS0020,2024-06-10,60.9154,-0.001762,0.1762,GBP,MOCK_FEED
PRC002020240611,INS0020,2024-06-11,60.5987,-0.0052,0.52,USD,MOCK_FEED
PRC002020240612,INS0020,2024-06-12,60.1161,-0.007965,0.7965,USD,MOCK_FEED
PRC002020240613,INS0020,2024-06-13,61.2189,0.018345,1.8345,EUR,MOCK_FEED
PRC002020240614,INS0020,2024-06-14,60.9591,-0.004244,0.4244,USD,MOCK_FEED
PRC002020240615,INS0020,2024-06-15,59.8687,-0.017887,1.7887,INR,MOCK_FEED
PRC002020240616,INS0020,2024-06-16,59.9283,0.000996,0.0996,GBP,MOCK_FEED
PRC002020240617,INS0020,2024-06-17,59.9181,-0.000169,0.0169,GBP,MOCK_FEED
PRC002020240618,INS0020,2024-06-18,59.5893,-0.005488,0.5488,EUR,MOCK_FEED
PRC002020240619,INS0020,2024-06-19,60.5989,0.016942,1.6942,EUR,MOCK_FEED
PRC002020240620,INS0020,2024-06-20,60.1854,-0.006824,0.6824,USD,MOCK_FEED
PRC002020240621,INS0020,2024-06-21,59.4696,-0.011893,1.1893,USD,MOCK_FEED
PRC002020240622,INS0020,2024-06-22,60.1592,0.011596,1.1596,GBP,MOCK_FEED
PRC002020240623,INS0020,2024-06-23,59.5071,-0.01084,1.084,EUR,MOCK_FEED
PRC002020240624,INS0020,2024-06-24,58.9138,-0.009969,0.9969,INR,MOCK_FEED
PRC002020240625,INS0020,2024-06-25,60.2719,0.023051,2.3051,EUR,MOCK_FEED
PRC002020240626,INS0020,2024-06-26,59.9921,-0.004642,0.4642,USD,MOCK_FEED
PRC002020240627,INS0020,2024-06-27,60.6268,0.01058,1.058,GBP,MOCK_FEED
PRC002020240628,INS0020,2024-06-28,60.4482,-0.002946,0.2946,INR,MOCK_FEED
PRC002020240629,INS0020,2024-06-29,62.1649,0.028399,2.8399,USD,MOCK_FEED
PRC002020240630,INS0020,2024-06-30,63.5094,0.021628,2.1628,EUR,MOCK_FEED
PRC002020240701,INS0020,2024-07-01,64.0949,0.009218,0.9218,EUR,MOCK_FEED
PRC002020240702,INS0020,2024-07-02,64.4329,0.005275,0.5275,GBP,MOCK_FEED
PRC002020240703,INS0020,2024-07-03,64.758,0.005045,0.5045,USD,MOCK_FEED
PRC002020240704,INS0020,2024-07-04,63.9585,-0.012346,1.2346,USD,MOCK_FEED
PRC002020240705,INS0020,2024-07-05,64.0032,0.0007,0.07,USD,MOCK_FEED
PRC002020240706,INS0020,2024-07-06,64.5226,0.008115,0.8115,EUR,MOCK_FEED
PRC002020240707,INS0020,2024-07-07,64.1086,-0.006417,0.6417,EUR,MOCK_FEED
PRC002020240708,INS0020,2024-07-08,64.1305,0.000342,0.0342,INR,MOCK_FEED
PRC002020240709,INS0020,2024-07-09,65.356,0.019109,1.9109,GBP,MOCK_FEED
PRC002020240710,INS0020,2024-07-10,65.7629,0.006226,0.6226,INR,MOCK_FEED
PRC002020240711,INS0020,2024-07-11,65.6032,-0.002428,0.2428,USD,MOCK_FEED
PRC002020240712,INS0020,2024-07-12,66.1574,0.008447,0.8447,INR,MOCK_FEED
PRC002020240713,INS0020,2024-07-13,66.7631,0.009156,0.9156,GBP,MOCK_FEED
PRC002020240714,INS0020,2024-07-14,65.0122,-0.026225,2.6225,USD,MOCK_FEED
PRC002020240715,INS0020,2024-07-15,64.8607,-0.00233,0.233,USD,MOCK_FEED
PRC002020240716,INS0020,2024-07-16,65.3,0.006773,0.6773,EUR,MOCK_FEED
PRC002020240717,INS0020,2024-07-17,65.5448,0.003749,0.3749,EUR,MOCK_FEED
PRC002020240718,INS0020,2024-07-18,65.7387,0.002958,0.2958,INR,MOCK_FEED
PRC002020240719,INS0020,2024-07-19,65.7407,3e-05,0.003,INR,MOCK_FEED
PRC002020240720,INS0020,2024-07-20,65.0886,-0.009919,0.9919,GBP,MOCK_FEED
PRC002020240721,INS0020,2024-07-21,64.747,-0.005248,0.5248,INR,MOCK_FEED
PRC002020240722,INS0020,2024-07-22,63.7851,-0.014856,1.4856,EUR,MOCK_FEED
PRC002020240723,INS0020,2024-07-23,62.4617,-0.020748,2.0748,EUR,MOCK_FEED
PRC002020240724,INS0020,2024-07-24,61.4543,-0.016127,1.6127,EUR,MOCK_FEED
PRC002020240725,INS0020,2024-07-25,61.1605,-0.004782,0.4782,INR,MOCK_FEED
PRC002020240726,INS0020,2024-07-26,60.8492,-0.00509,0.509,EUR,MOCK_FEED
PRC002020240727,INS0020,2024-07-27,60.8632,0.00023,0.023,GBP,MOCK_FEED
PRC002020240728,INS0020,2024-07-28,60.5847,-0.004575,0.4575,EUR,MOCK_FEED
PRC002020240729,INS0020,2024-07-29,62.1094,0.025167,2.5167,USD,MOCK_FEED
PRC002020240730,INS0020,2024-07-30,62.1341,0.000398,0.0398,USD,MOCK_FEED
PRC002020240731,INS0020,2024-07-31,61.5754,-0.008992,0.8992,GBP,MOCK_FEED
PRC002020240801,INS0020,2024-08-01,62.4797,0.014685,1.4685,USD,MOCK_FEED
PRC002020240802,INS0020,2024-08-02,62.3999,-0.001277,0.1277,GBP,MOCK_FEED
PRC002020240803,INS0020,2024-08-03,62.3356,-0.00103,0.103,GBP,MOCK_FEED
PRC002020240804,INS0020,2024-08-04,61.6505,-0.010991,1.0991,EUR,MOCK_FEED
PRC002020240805,INS0020,2024-08-05,61.3994,-0.004073,0.4073,EUR,MOCK_FEED
PRC002020240806,INS0020,2024-08-06,61.381,-0.0003,0.03,INR,MOCK_FEED
PRC002020240807,INS0020,2024-08-07,62.4524,0.017455,1.7455,INR,MOCK_FEED
PRC002020240808,INS0020,2024-08-08,63.991,0.024637,2.4637,EUR,MOCK_FEED
PRC002020240809,INS0020,2024-08-09,65.0395,0.016384,1.6384,INR,MOCK_FEED
PRC002020240810,INS0020,2024-08-10,65.6872,0.00996,0.996,EUR,MOCK_FEED
PRC002020240811,INS0020,2024-08-11,63.8031,-0.028684,2.8684,USD,MOCK_FEED
PRC002020240812,INS0020,2024-08-12,64.2206,0.006544,0.6544,USD,MOCK_FEED
PRC002020240813,INS0020,2024-08-13,64.6157,0.006153,0.6153,USD,MOCK_FEED
PRC002020240814,INS0020,2024-08-14,63.9916,-0.00966,0.966,GBP,MOCK_FEED
PRC002020240815,INS0020,2024-08-15,63.9246,-0.001046,0.1046,USD,MOCK_FEED
PRC002020240816,INS0020,2024-08-16,62.2877,-0.025607,2.5607,GBP,MOCK_FEED
PRC002020240817,INS0020,2024-08-17,62.1383,-0.002398,0.2398,GBP,MOCK_FEED
PRC002020240818,INS0020,2024-08-18,62.4388,0.004835,0.4835,GBP,MOCK_FEED
PRC002020240819,INS0020,2024-08-19,62.2009,-0.00381,0.381,EUR,MOCK_FEED
PRC002020240820,INS0020,2024-08-20,60.9332,-0.02038,2.038,INR,MOCK_FEED
PRC002020240821,INS0020,2024-08-21,60.919,-0.000234,0.0234,EUR,MOCK_FEED
PRC002020240822,INS0020,2024-08-22,61.9692,0.017239,1.7239,EUR,MOCK_FEED
PRC002020240823,INS0020,2024-08-23,62.401,0.006969,0.6969,GBP,MOCK_FEED
PRC002020240824,INS0020,2024-08-24,62.7084,0.004926,0.4926,EUR,MOCK_FEED
PRC002020240825,INS0020,2024-08-25,62.6501,-0.00093,0.093,EUR,MOCK_FEED
PRC002020240826,INS0020,2024-08-26,63.588,0.014971,1.4971,USD,MOCK_FEED
PRC002020240827,INS0020,2024-08-27,63.529,-0.000928,0.0928,EUR,MOCK_FEED
PRC002020240828,INS0020,2024-08-28,63.4154,-0.001788,0.1788,USD,MOCK_FEED
PRC002020240829,INS0020,2024-08-29,62.9178,-0.007847,0.7847,EUR,MOCK_FEED
PRC002020240830,INS0020,2024-08-30,62.2864,-0.010035,1.0035,INR,MOCK_FEED
PRC002020240831,INS0020,2024-08-31,62.1718,-0.001839,0.1839,EUR,MOCK_FEED
PRC002020240901,INS0020,2024-09-01,61.3531,-0.013169,1.3169,GBP,MOCK_FEED
PRC002020240902,INS0020,2024-09-02,57.1424,-0.068631,6.8631,USD,MOCK_FEED
PRC002020240903,INS0020,2024-09-03,56.8696,-0.004773,0.4773,GBP,MOCK_FEED
PRC002020240904,INS0020,2024-09-04,53.8025,-0.053932,5.3932,INR,MOCK_FEED
PRC002020240905,INS0020,2024-09-05,55.0313,0.022838,2.2838,USD,MOCK_FEED
PRC002020240906,INS0020,2024-09-06,55.4933,0.008396,0.8396,GBP,MOCK_FEED
PRC002020240907,INS0020,2024-09-07,56.8409,0.024283,2.4283,USD,MOCK_FEED
PRC002020240908,INS0020,2024-09-08,56.6461,-0.003426,0.3426,GBP,MOCK_FEED
PRC002020240909,INS0020,2024-09-09,52.796,-0.067967,6.7967,EUR,MOCK_FEED
PRC002020240910,INS0020,2024-09-10,53.7818,0.018671,1.8671,INR,MOCK_FEED
PRC002020240911,INS0020,2024-09-11,49.4034,-0.081411,8.1411,USD,MOCK_FEED
PRC002020240912,INS0020,2024-09-12,50.2903,0.017952,1.7952,EUR,MOCK_FEED
PRC002020240913,INS0020,2024-09-13,49.1709,-0.022258,2.2258,INR,MOCK_FEED
PRC002020240914,INS0020,2024-09-14,49.7146,0.011057,1.1057,INR,MOCK_FEED
PRC002020240915,INS0020,2024-09-15,50.5227,0.016254,1.6254,INR,MOCK_FEED
PRC002020240916,INS0020,2024-09-16,46.6171,-0.077304,7.7304,INR,MOCK_FEED
PRC002020240917,INS0020,2024-09-17,44.6845,-0.041456,4.1456,INR,MOCK_FEED
PRC002020240918,INS0020,2024-09-18,42.9775,-0.038201,3.8201,INR,MOCK_FEED
PRC002020240919,INS0020,2024-09-19,41.129,-0.04301,4.301,USD,MOCK_FEED
PRC002020240920,INS0020,2024-09-20,40.2511,-0.021345,2.1345,INR,MOCK_FEED
PRC002020240921,INS0020,2024-09-21,38.8495,-0.034822,3.4822,INR,MOCK_FEED
PRC002020240922,INS0020,2024-09-22,35.5038,-0.086119,8.6119,INR,MOCK_FEED
PRC002020240923,INS0020,2024-09-23,35.7732,0.007587,0.7587,USD,MOCK_FEED
PRC002020240924,INS0020,2024-09-24,37.0416,0.035457,3.5457,USD,MOCK_FEED
PRC002020240925,INS0020,2024-09-25,35.5511,-0.04024,4.024,GBP,MOCK_FEED
PRC002020240926,INS0020,2024-09-26,37.6988,0.060413,6.0413,GBP,MOCK_FEED
PRC002020240927,INS0020,2024-09-27,37.0172,-0.018079,1.8079,USD,MOCK_FEED
PRC002020240928,INS0020,2024-09-28,38.765,0.047215,4.7215,INR,MOCK_FEED
PRC002020240929,INS0020,2024-09-29,40.0279,0.032578,3.2578,GBP,MOCK_FEED
PRC002020240930,INS0020,2024-09-30,40.4501,0.010547,1.0547,GBP,MOCK_FEED
PRC002020241001,INS0020,2024-10-01,42.8765,0.059986,5.9986,EUR,MOCK_FEED
PRC002020241002,INS0020,2024-10-02,39.9553,-0.068131,6.8131,EUR,MOCK_FEED
PRC002020241003,INS0020,2024-10-03,38.5771,-0.034494,3.4494,GBP,MOCK_FEED
PRC002020241004,INS0020,2024-10-04,37.8916,-0.01777,1.777,USD,MOCK_FEED
PRC002020241005,INS0020,2024-10-05,36.3283,-0.041255,4.1255,INR,MOCK_FEED
PRC002020241006,INS0020,2024-10-06,35.5994,-0.020067,2.0067,INR,MOCK_FEED
PRC002020241007,INS0020,2024-10-07,35.1139,-0.013636,1.3636,USD,MOCK_FEED
PRC002020241008,INS0020,2024-10-08,37.6567,0.072414,7.2414,GBP,MOCK_FEED
PRC002020241009,INS0020,2024-10-09,39.9462,0.060801,6.0801,USD,MOCK_FEED
PRC002020241010,INS0020,2024-10-10,37.6513,-0.057451,5.7451,INR,MOCK_FEED
PRC002020241011,INS0020,2024-10-11,38.7206,0.028401,2.8401,EUR,MOCK_FEED
PRC002020241012,INS0020,2024-10-12,37.4049,-0.03398,3.398,GBP,MOCK_FEED
PRC002020241013,INS0020,2024-10-13,38.322,0.024518,2.4518,USD,MOCK_FEED
PRC002020241014,INS0020,2024-10-14,38.0173,-0.007951,0.7951,EUR,MOCK_FEED
